customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,churn_next_60d,snapshot_date,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,sentiment_score,reopened,resolution_hours,Retention_Priority
CUST00191,28,1,149.0,4,1,1,411,Recent Customers,0,2025-09-30,6,35,2,1,1,2,0,11,,,,Onboarding & Nurture
CUST00192,55,3,2263.95,3,3,3,333,Regular Customers,0,2025-09-30,8,22,3,1,1,4,1,30,,,,Regular Engagement
CUST00193,157,1,424.74,1,1,1,111,At Risk,1,2025-09-30,3,16,1,1,1,4,2,30,,,,Win-Back Campaign
CUST00194,80,5,3878.09,3,4,4,344,Loyal Customers,0,2025-09-30,13,37,4,1,1,9,3,3,-0.42,1.0,22.633333333333336,Regular Engagement
CUST00195,23,1,654.27,4,1,1,411,Recent Customers,0,2025-09-30,5,25,3,0,1,0,0,0,-1.0,1.0,37.4,Onboarding & Nurture
CUST00196,24,2,1272.38,4,2,2,422,Recent Customers,1,2025-09-30,1,3,0,0,0,0,0,12,-0.51,1.0,46.6,Onboarding & Nurture
CUST00197,15,9,8552.59,5,5,5,555,Champions,0,2025-09-30,11,34,1,1,0,0,0,10,-0.91,2.0,39.13333333333333,Service Recovery
CUST00198,37,9,7595.96,4,5,5,455,Champions,0,2025-09-30,1,3,1,0,1,3,1,6,-0.775,0.0,14.7,Service Recovery
CUST00199,6,4,3273.56,5,4,4,544,Champions,0,2025-09-30,3,12,2,0,1,0,0,0,-1.0,1.0,63.0,Service Recovery
CUST00200,15,6,6239.45,5,5,5,555,Champions,0,2025-09-30,7,28,1,2,0,9,4,2,-0.04,0.0,36.4,Service Recovery
CUST00201,93,7,6691.56,2,5,5,255,Loyal Customers,1,2025-09-30,3,17,1,0,0,1,0,12,-0.355,1.0,20.7,Regular Engagement
CUST00202,141,1,1220.26,2,1,2,212,At Risk,0,2025-09-30,9,52,5,1,2,2,1,40,,,,Win-Back Campaign
CUST00203,114,2,743.3499999999999,2,2,1,221,At Risk,1,2025-09-30,6,31,3,2,1,2,0,28,,,,Win-Back Campaign
CUST00204,42,5,2706.75,4,4,4,444,Champions,0,2025-09-30,17,61,4,5,2,0,0,4,,,,Regular Engagement
CUST00205,30,5,3202.69,4,4,4,444,Champions,0,2025-09-30,13,68,4,4,3,5,0,0,,,,Regular Engagement
CUST00206,118,10,6479.7,2,5,5,255,Loyal Customers,1,2025-09-30,7,23,1,1,0,6,2,38,-0.7133333333333333,0.0,38.666666666666664,Engagement Recovery
CUST00207,18,1,193.1,5,1,1,511,Recent Customers,1,2025-09-30,11,53,5,1,2,6,2,7,,,,Onboarding & Nurture
CUST00208,91,6,6865.35,2,5,5,255,Loyal Customers,1,2025-09-30,2,10,1,0,0,3,1,24,-0.8,0.0,8.9,Engagement Recovery
CUST00209,279,5,3422.88,1,4,4,144,Loyal Customers,1,2025-09-30,3,14,0,0,0,0,0,46,-1.0,0.0,26.5,Engagement Recovery
CUST00210,128,2,1254.8700000000001,2,2,2,222,At Risk,1,2025-09-30,3,18,1,0,0,0,0,38,,,,Win-Back Campaign
CUST00211,90,5,27215.920000000002,2,4,5,245,Loyal Customers,0,2025-09-30,4,20,2,1,1,1,0,9,-0.03,1.0,42.3,Regular Engagement
CUST00212,204,3,2071.6800000000003,1,3,3,133,Regular Customers,1,2025-09-30,3,11,1,1,0,2,1,45,,,,Regular Engagement
CUST00213,86,2,1680.61,2,2,3,223,At Risk,1,2025-09-30,2,9,0,0,0,0,0,15,-0.675,0.0,24.5,Win-Back Campaign
CUST00214,64,1,1427.16,3,1,2,312,Regular Customers,1,2025-09-30,3,9,1,1,0,3,0,14,,,,Regular Engagement
CUST00215,34,3,1564.1,4,3,3,433,Regular Customers,1,2025-09-30,8,24,1,2,0,8,2,15,-0.89,0.0,31.8,Regular Engagement
CUST00216,48,1,1349.42,3,1,2,312,Regular Customers,1,2025-09-30,7,20,2,0,1,1,0,16,-1.0,0.0,48.0,Regular Engagement
CUST00217,79,3,1179.94,3,3,2,332,Regular Customers,1,2025-09-30,2,11,1,0,0,0,0,13,,,,Regular Engagement
CUST00218,23,2,1492.68,4,2,2,422,Recent Customers,0,2025-09-30,1,5,0,0,0,0,0,5,,,,Onboarding & Nurture
CUST00219,154,6,2782.79,1,5,4,154,Loyal Customers,1,2025-09-30,3,8,1,1,1,6,1,30,-1.0,0.0,33.9,Engagement Recovery
CUST00220,25,3,1450.4099999999999,4,3,2,432,Regular Customers,0,2025-09-30,14,73,6,3,2,7,2,10,0.57,0.0,18.8,Regular Engagement
CUST00221,7,2,781.03,5,2,2,522,Recent Customers,0,2025-09-30,16,91,2,1,0,12,2,2,,,,Onboarding & Nurture
CUST00222,186,2,1259.5,1,2,2,122,At Risk,1,2025-09-30,1,6,0,0,0,0,0,22,-0.6,1.0,29.0,Win-Back Campaign
CUST00223,103,1,757.58,2,1,1,211,At Risk,1,2025-09-30,1,6,0,0,0,0,0,20,-0.61,0.0,44.4,Win-Back Campaign
CUST00224,89,2,1839.95,2,2,3,223,At Risk,0,2025-09-30,1,5,0,0,0,3,1,13,-0.78,0.0,25.2,Win-Back Campaign
CUST00225,88,3,3012.6,2,3,4,234,Regular Customers,1,2025-09-30,3,9,1,0,0,3,0,19,,,,Regular Engagement
CUST00226,54,3,2345.42,3,3,3,333,Regular Customers,0,2025-09-30,6,30,2,2,1,0,0,34,-0.93,0.0,17.6,Regular Engagement
CUST00227,153,6,4383.02,1,5,5,155,Loyal Customers,1,2025-09-30,0,0,0,0,0,0,0,29,-0.615,0.0,30.0,Engagement Recovery
CUST00228,82,7,4150.72,3,5,5,355,Loyal Customers,1,2025-09-30,6,28,0,0,0,5,2,11,-0.64,2.0,50.05,Regular Engagement
CUST00229,92,5,3077.41,2,4,4,244,Loyal Customers,1,2025-09-30,8,27,1,1,0,2,0,8,0.56,0.0,5.6,Regular Engagement
CUST00230,37,8,7503.74,4,5,5,455,Champions,0,2025-09-30,17,93,8,2,2,7,1,14,0.125,0.0,9.55,Regular Engagement
CUST00231,23,3,1558.41,4,3,3,433,Regular Customers,0,2025-09-30,6,30,1,1,1,0,0,0,,,,Regular Engagement
CUST00232,55,1,786.26,3,1,2,312,Regular Customers,0,2025-09-30,2,5,0,0,0,0,0,1,,,,Regular Engagement
CUST00233,361,3,1626.9899999999998,1,3,3,133,Regular Customers,1,2025-09-30,5,27,0,0,0,7,1,60,,,,Regular Engagement
CUST00234,17,4,2458.9700000000003,5,4,3,543,Loyal Customers,0,2025-09-30,6,30,1,2,1,0,0,0,,,,Regular Engagement
CUST00235,125,4,2278.82,2,4,3,243,Loyal Customers,0,2025-09-30,2,12,1,0,0,4,0,29,,,,Engagement Recovery
CUST00236,62,1,782.89,3,1,2,312,Regular Customers,0,2025-09-30,8,27,1,2,0,0,0,8,0.15,0.0,7.5,Regular Engagement
CUST00237,15,4,3607.29,5,4,4,544,Champions,0,2025-09-30,8,44,3,0,1,6,1,0,,,,Regular Engagement
CUST00238,78,2,2181.78,3,2,3,323,Regular Customers,0,2025-09-30,1,3,0,0,0,0,0,8,-0.27,1.0,20.6,Regular Engagement
CUST00239,320,1,208.1,1,1,1,111,At Risk,1,2025-09-30,4,20,2,1,1,2,0,60,,,,Win-Back Campaign
CUST00240,56,2,2277.31,3,2,3,323,Regular Customers,0,2025-09-30,4,15,0,1,0,1,0,16,-0.11,0.0,1.0,Regular Engagement
CUST00241,6,3,3041.48,5,3,4,534,Regular Customers,0,2025-09-30,12,40,1,0,1,6,1,0,,,,Regular Engagement
CUST00242,82,6,3655.25,3,5,4,354,Loyal Customers,0,2025-09-30,11,36,2,0,1,11,5,5,,,,Regular Engagement
CUST00243,69,4,3129.06,3,4,4,344,Loyal Customers,1,2025-09-30,3,17,1,0,1,0,0,22,0.47,0.0,14.0,Engagement Recovery
CUST00244,144,2,2449.86,2,2,3,223,At Risk,1,2025-09-30,1,5,1,0,1,0,0,23,,,,Win-Back Campaign
CUST00245,73,2,1245.78,3,2,2,322,Regular Customers,0,2025-09-30,6,27,3,1,1,9,4,16,,,,Regular Engagement
CUST00246,52,3,1985.72,3,3,3,333,Regular Customers,0,2025-09-30,6,22,3,2,1,3,1,13,-0.48,0.0,36.1,Regular Engagement
CUST00247,57,11,5611.35,3,5,5,355,Loyal Customers,1,2025-09-30,5,13,1,0,1,5,2,14,-0.33,0.0,16.766666666666666,Regular Engagement
CUST00248,71,7,4187.5599999999995,3,5,5,355,Loyal Customers,0,2025-09-30,2,7,0,0,0,2,0,15,,,,Regular Engagement
CUST00249,162,3,1761.46,1,3,3,133,Regular Customers,1,2025-09-30,5,15,2,1,1,3,1,31,,,,Regular Engagement
CUST00250,35,1,837.19,4,1,2,412,Recent Customers,0,2025-09-30,6,26,0,1,0,0,0,2,,,,Onboarding & Nurture
CUST00251,41,1,966.73,4,1,2,412,Recent Customers,1,2025-09-30,14,76,6,1,4,0,0,9,-1.0,1.0,40.2,Onboarding & Nurture
CUST00252,190,6,5194.02,1,5,5,155,Loyal Customers,1,2025-09-30,4,17,0,0,0,4,2,23,,,,Engagement Recovery
CUST00253,191,3,1901.1299999999999,1,3,3,133,Regular Customers,1,2025-09-30,3,8,1,0,0,2,1,34,,,,Regular Engagement
CUST00254,183,4,3041.57,1,4,4,144,Loyal Customers,1,2025-09-30,4,22,1,0,0,2,1,26,,,,Engagement Recovery
CUST00255,22,6,4806.29,4,5,5,455,Champions,0,2025-09-30,10,26,1,3,0,5,1,19,-0.475,0.0,15.7,Service Recovery
CUST00256,181,2,1727.8400000000001,1,2,3,123,At Risk,1,2025-09-30,1,3,0,0,0,0,0,34,0.05,1.0,30.2,Win-Back Campaign
CUST00257,55,2,1042.47,3,2,2,322,Regular Customers,0,2025-09-30,7,39,2,1,1,0,0,19,,,,Regular Engagement
CUST00258,42,10,6259.64,4,5,5,455,Champions,0,2025-09-30,7,21,4,2,2,4,0,7,-1.0,1.0,50.6,Service Recovery
CUST00259,192,1,1519.33,1,1,2,112,At Risk,1,2025-09-30,0,0,0,0,0,0,0,31,,,,Win-Back Campaign
CUST00260,2,2,1820.81,5,2,3,523,Recent Customers,0,2025-09-30,7,32,1,2,0,1,0,7,,,,Onboarding & Nurture
CUST00261,51,1,350.44,3,1,1,311,Regular Customers,0,2025-09-30,0,0,0,0,0,0,0,0,,,,Regular Engagement
CUST00262,9,2,1318.44,5,2,2,522,Recent Customers,0,2025-09-30,5,16,1,1,0,0,0,9,,,,Onboarding & Nurture
CUST00263,25,12,7940.0,4,5,5,455,Champions,0,2025-09-30,15,63,5,3,3,8,2,11,-0.425,1.0,24.21666666666667,Service Recovery
CUST00264,31,2,671.0999999999999,4,2,1,421,Recent Customers,1,2025-09-30,7,29,1,1,1,3,1,0,-0.22,0.0,12.0,Onboarding & Nurture
CUST00265,77,1,510.24,3,1,1,311,Regular Customers,0,2025-09-30,7,27,3,2,2,4,0,28,,,,Regular Engagement
CUST00266,158,4,5306.62,1,4,5,145,Loyal Customers,1,2025-09-30,1,4,0,0,0,0,0,22,-0.965,0.0,14.9,Engagement Recovery
CUST00267,29,4,4026.2300000000005,4,4,4,444,Champions,1,2025-09-30,8,21,1,1,0,0,0,11,-0.06,0.0,2.9000000000000004,Critical Retention
CUST00268,9,3,2097.02,5,3,3,533,Regular Customers,0,2025-09-30,6,24,1,1,1,6,1,8,-0.15,0.0,25.0,Regular Engagement
CUST00269,30,3,2563.9300000000003,4,3,4,434,Regular Customers,0,2025-09-30,11,46,3,0,2,4,1,10,-0.32,1.0,32.9,Regular Engagement
CUST00270,75,2,968.72,3,2,2,322,Regular Customers,0,2025-09-30,8,27,4,2,2,9,2,7,,,,Regular Engagement
CUST00271,32,4,3933.98,4,4,4,444,Champions,0,2025-09-30,1,5,0,0,0,2,0,0,,,,Regular Engagement
CUST00272,12,13,13721.27,5,5,5,555,Champions,0,2025-09-30,7,42,3,2,0,0,0,1,,,,Regular Engagement
CUST00273,13,8,6009.55,5,5,5,555,Champions,0,2025-09-30,7,19,3,1,2,4,1,1,-0.5025000000000001,1.0,33.625,Service Recovery
CUST00274,71,1,695.0,3,1,1,311,Regular Customers,0,2025-09-30,1,4,0,0,0,1,0,2,,,,Regular Engagement
CUST00275,241,6,3879.21,1,5,4,154,Loyal Customers,1,2025-09-30,5,27,1,1,1,5,1,51,0.16,0.0,19.4,Engagement Recovery
CUST00276,47,6,8721.42,3,5,5,355,Loyal Customers,0,2025-09-30,9,30,4,1,1,3,1,14,,,,Regular Engagement
CUST00277,2,3,1630.27,5,3,3,533,Regular Customers,0,2025-09-30,2,7,0,1,0,0,0,12,,,,Regular Engagement
CUST00278,69,4,2768.06,3,4,4,344,Loyal Customers,1,2025-09-30,7,39,1,1,0,2,0,22,-0.22500000000000003,1.0,19.799999999999997,Engagement Recovery
CUST00279,12,8,5366.55,5,5,5,555,Champions,0,2025-09-30,9,38,2,2,1,5,2,0,-0.98,0.0,31.8,Service Recovery
CUST00280,10,8,7231.759999999999,5,5,5,555,Champions,0,2025-09-30,6,18,1,1,1,3,0,4,,,,Regular Engagement
CUST00281,35,2,1161.06,4,2,2,422,Recent Customers,1,2025-09-30,3,17,1,1,0,0,0,9,,,,Onboarding & Nurture
CUST00282,296,2,774.76,1,2,1,121,At Risk,1,2025-09-30,1,5,0,0,0,0,0,60,0.17,1.0,11.0,Win-Back Campaign
CUST00283,18,10,7871.0,5,5,5,555,Champions,0,2025-09-30,8,21,1,1,1,0,0,6,-0.21250000000000002,0.0,19.075,Service Recovery
CUST00284,291,2,781.62,1,2,2,122,At Risk,1,2025-09-30,1,5,1,0,1,4,1,60,,,,Win-Back Campaign
CUST00285,13,4,2158.18,5,4,3,543,Loyal Customers,0,2025-09-30,10,34,1,3,1,0,0,16,,,,Regular Engagement
CUST00286,369,2,2027.25,1,2,3,123,At Risk,1,2025-09-30,1,4,1,0,1,3,1,60,-0.83,1.0,57.3,Win-Back Campaign
CUST00287,69,6,6236.95,3,5,5,355,Loyal Customers,0,2025-09-30,8,21,3,0,2,4,1,15,0.86,0.0,26.2,Regular Engagement
CUST00288,110,2,1096.1,2,2,2,222,At Risk,1,2025-09-30,1,4,0,0,0,0,0,20,-1.0,0.0,40.2,Win-Back Campaign
CUST00289,5,2,811.06,5,2,2,522,Recent Customers,0,2025-09-30,5,13,1,0,0,3,0,0,,,,Onboarding & Nurture
CUST00290,9,1,251.16,5,1,1,511,Recent Customers,0,2025-09-30,6,22,3,1,1,0,0,1,-0.65,0.0,20.5,Onboarding & Nurture
CUST00291,58,9,5604.34,3,5,5,355,Loyal Customers,1,2025-09-30,4,16,1,1,1,4,1,23,-0.3866666666666667,1.0,12.433333333333332,Engagement Recovery
CUST00292,43,1,657.91,4,1,1,411,Recent Customers,0,2025-09-30,6,22,0,1,0,7,2,0,0.19,0.0,4.6,Onboarding & Nurture
CUST00293,230,3,1699.71,1,3,3,133,Regular Customers,1,2025-09-30,3,9,1,0,1,8,0,59,,,,Regular Engagement
CUST00294,102,1,1714.42,2,1,3,213,At Risk,0,2025-09-30,15,54,6,3,2,12,6,35,,,,Win-Back Campaign
CUST00295,16,2,2000.29,5,2,3,523,Recent Customers,0,2025-09-30,2,9,0,0,0,0,0,5,,,,Onboarding & Nurture
CUST00296,132,4,1989.83,2,4,3,243,Loyal Customers,1,2025-09-30,2,10,1,0,1,0,0,30,,,,Engagement Recovery
CUST00297,154,1,1130.29,1,1,2,112,At Risk,1,2025-09-30,13,41,1,3,1,6,2,30,-0.98,0.0,31.7,Win-Back Campaign
CUST00298,201,1,1122.99,1,1,2,112,At Risk,1,2025-09-30,6,16,3,2,2,5,2,50,,,,Win-Back Campaign
CUST00299,343,4,2302.1800000000003,1,4,3,143,Loyal Customers,1,2025-09-30,0,0,0,0,0,0,0,60,-1.0,0.0,61.3,Engagement Recovery
CUST00300,5,4,2276.6099999999997,5,4,3,543,Loyal Customers,0,2025-09-30,5,30,0,1,0,0,0,1,,,,Regular Engagement
CUST00301,9,7,7023.07,5,5,5,555,Champions,0,2025-09-30,7,26,1,0,1,0,0,13,-0.8300000000000001,1.0,31.599999999999998,Service Recovery
CUST00302,148,4,2534.0,1,4,3,143,Loyal Customers,1,2025-09-30,4,12,2,1,1,6,2,27,-0.82,1.0,30.46666666666667,Engagement Recovery
CUST00303,48,5,3674.2,3,4,4,344,Loyal Customers,0,2025-09-30,6,31,1,0,0,2,1,12,-0.87,0.0,27.299999999999997,Regular Engagement
CUST00304,87,3,2837.27,2,3,4,234,Regular Customers,1,2025-09-30,4,19,1,1,1,8,3,5,-1.0,0.0,27.1,Regular Engagement
CUST00305,166,1,531.59,1,1,1,111,At Risk,1,2025-09-30,6,23,2,0,1,1,0,33,,,,Win-Back Campaign
CUST00306,19,5,3658.35,5,4,4,544,Champions,0,2025-09-30,2,10,0,0,0,6,2,0,-0.0049999999999999906,1.0,28.95,Service Recovery
CUST00307,32,3,2114.17,4,3,3,433,Regular Customers,1,2025-09-30,0,0,0,0,0,2,0,13,-0.14,0.0,4.5,Regular Engagement
CUST00308,66,2,1535.15,3,2,2,322,Regular Customers,0,2025-09-30,7,33,1,1,0,3,1,27,,,,Regular Engagement
CUST00309,8,3,2731.6099999999997,5,3,4,534,Regular Customers,1,2025-09-30,13,43,2,4,1,8,1,12,,,,Regular Engagement
CUST00310,22,1,578.27,4,1,1,411,Recent Customers,0,2025-09-30,5,30,2,1,1,2,0,8,-1.0,0.0,31.3,Onboarding & Nurture
CUST00311,48,1,1336.82,3,1,2,312,Regular Customers,1,2025-09-30,4,12,2,1,0,0,0,0,,,,Regular Engagement
CUST00312,64,1,486.27,3,1,1,311,Regular Customers,1,2025-09-30,9,31,2,1,1,0,0,7,,,,Regular Engagement
CUST00313,162,1,769.77,1,1,1,111,At Risk,1,2025-09-30,16,54,1,2,1,2,0,37,-0.78,1.0,30.7,Win-Back Campaign
CUST00314,16,1,560.98,5,1,1,511,Recent Customers,1,2025-09-30,0,0,0,0,0,0,0,14,,,,Onboarding & Nurture
CUST00315,17,10,10137.960000000001,5,5,5,555,Champions,0,2025-09-30,11,43,5,3,1,10,4,0,-0.185,0.0,24.25,Service Recovery
CUST00316,97,2,1079.82,2,2,2,222,At Risk,1,2025-09-30,1,6,0,0,0,7,2,30,0.05,0.0,1.0,Win-Back Campaign
CUST00317,100,1,1353.24,2,1,2,212,At Risk,1,2025-09-30,8,43,2,2,1,0,0,25,,,,Win-Back Campaign
CUST00318,47,5,5959.01,3,4,5,345,Loyal Customers,0,2025-09-30,2,7,1,0,0,6,0,8,0.1,0.0,12.6,Regular Engagement
CUST00319,147,6,2585.4700000000003,2,5,4,254,Loyal Customers,1,2025-09-30,0,0,0,0,0,0,0,29,,,,Engagement Recovery
CUST00320,25,7,5001.34,4,5,5,455,Champions,0,2025-09-30,10,27,5,1,1,6,1,19,-0.34,0.0,15.3,Service Recovery
CUST00321,116,6,3100.54,2,5,4,254,Loyal Customers,1,2025-09-30,1,5,0,0,0,4,2,20,-0.63,0.0,16.2,Regular Engagement
CUST00322,4,5,3351.86,5,4,4,544,Champions,0,2025-09-30,5,19,0,0,0,1,0,2,,,,Regular Engagement
CUST00323,5,8,7225.06,5,5,5,555,Champions,0,2025-09-30,6,19,2,1,1,3,0,9,,,,Regular Engagement
CUST00324,274,4,6039.5599999999995,1,4,5,145,Loyal Customers,1,2025-09-30,0,0,0,0,0,1,0,60,-0.935,0.0,19.85,Engagement Recovery
CUST00325,44,3,3542.89,4,3,4,434,Regular Customers,0,2025-09-30,6,22,1,2,0,9,1,7,,,,Regular Engagement
CUST00326,124,3,1868.65,2,3,3,233,Regular Customers,1,2025-09-30,7,26,3,2,1,7,3,26,0.78,0.0,4.0,Regular Engagement
CUST00327,2,3,1087.67,5,3,2,532,Regular Customers,1,2025-09-30,7,30,1,1,1,8,1,14,,,,Regular Engagement
CUST00328,322,1,371.68,1,1,1,111,At Risk,1,2025-09-30,2,7,0,0,0,2,0,60,,,,Win-Back Campaign
CUST00329,1,1,299.28,5,1,1,511,Recent Customers,0,2025-09-30,1,4,0,0,0,0,0,0,,,,Onboarding & Nurture
CUST00330,74,3,1307.8000000000002,3,3,2,332,Regular Customers,0,2025-09-30,1,5,0,0,0,0,0,12,0.19,0.0,7.9,Regular Engagement
CUST00331,151,5,3450.66,1,4,4,144,Loyal Customers,1,2025-09-30,1,6,0,0,0,0,0,27,-0.235,0.0,27.1,Engagement Recovery
CUST00332,24,2,2059.8,4,2,3,423,Recent Customers,0,2025-09-30,0,0,0,0,0,3,0,6,-0.685,0.0,12.100000000000001,Onboarding & Nurture
CUST00333,75,1,870.15,3,1,2,312,Regular Customers,0,2025-09-30,3,14,1,0,1,0,0,21,,,,Regular Engagement
CUST00334,85,3,2170.31,3,3,3,333,Regular Customers,1,2025-09-30,2,6,0,0,0,0,0,29,-0.04,0.0,7.4,Regular Engagement
CUST00335,148,3,2480.1,1,3,3,133,Regular Customers,0,2025-09-30,7,40,1,1,0,3,1,22,-0.605,0.0,19.65,Regular Engagement
CUST00336,29,4,1900.82,4,4,3,443,Loyal Customers,0,2025-09-30,5,16,2,0,1,0,0,2,,,,Regular Engagement
CUST00337,7,2,1887.73,5,2,3,523,Recent Customers,1,2025-09-30,2,11,1,1,1,1,0,9,0.03,0.0,35.9,Onboarding & Nurture
CUST00338,12,1,887.38,5,1,2,512,Recent Customers,0,2025-09-30,6,31,2,1,0,0,0,8,-0.83,1.0,16.4,Onboarding & Nurture
CUST00339,92,4,2671.88,2,4,4,244,Loyal Customers,0,2025-09-30,13,36,4,1,1,0,0,12,-1.0,0.0,3.6,Regular Engagement
CUST00340,46,8,5565.53,4,5,5,455,Champions,0,2025-09-30,8,36,2,1,1,2,1,10,-1.0,0.0,26.4,Service Recovery
CUST00341,19,1,790.16,5,1,2,512,Recent Customers,0,2025-09-30,11,33,3,3,2,0,0,5,,,,Onboarding & Nurture
CUST00342,1,3,2620.58,5,3,4,534,Regular Customers,0,2025-09-30,9,42,1,2,0,3,0,4,-0.73,0.0,21.9,Regular Engagement
CUST00343,94,5,2489.52,2,4,3,243,Loyal Customers,0,2025-09-30,7,39,4,1,2,2,1,20,,,,Regular Engagement
CUST00344,189,5,4461.57,1,4,5,145,Loyal Customers,0,2025-09-30,5,15,2,1,1,0,0,41,-0.525,2.0,31.825,Engagement Recovery
CUST00345,3,5,5510.36,5,4,5,545,Champions,0,2025-09-30,15,71,4,1,2,5,0,0,-1.0,1.0,52.1,Service Recovery
CUST00346,72,11,10011.3,3,5,5,355,Loyal Customers,0,2025-09-30,13,69,5,3,2,5,1,7,-0.67,0.0,18.55,Regular Engagement
CUST00347,184,4,3311.46,1,4,4,144,Loyal Customers,1,2025-09-30,8,44,2,2,1,5,1,45,0.21,0.0,15.0,Engagement Recovery
CUST00348,1,3,2509.74,5,3,3,533,Regular Customers,0,2025-09-30,14,49,5,1,1,4,2,4,,,,Regular Engagement
CUST00349,74,4,3794.38,3,4,4,344,Loyal Customers,0,2025-09-30,2,11,1,0,0,0,0,18,,,,Regular Engagement
CUST00350,41,1,537.51,4,1,1,411,Recent Customers,0,2025-09-30,18,46,4,3,3,10,0,0,,,,Onboarding & Nurture
CUST00351,9,7,7447.2,5,5,5,555,Champions,0,2025-09-30,4,14,2,0,1,3,0,1,-0.5733333333333334,1.0,33.63333333333333,Service Recovery
CUST00352,27,1,1000.77,4,1,2,412,Recent Customers,0,2025-09-30,13,42,6,2,2,6,1,16,,,,Onboarding & Nurture
CUST00353,118,4,1755.1200000000001,2,4,3,243,Loyal Customers,1,2025-09-30,4,22,1,1,0,3,1,27,-0.6,1.0,27.6,Engagement Recovery
CUST00354,36,5,2894.64,4,4,4,444,Champions,0,2025-09-30,4,24,1,0,0,3,1,16,-0.61,0.0,20.7,Service Recovery
CUST00355,171,4,3405.2,1,4,4,144,Loyal Customers,1,2025-09-30,4,14,2,0,1,5,2,32,-0.935,2.0,26.6,Engagement Recovery
CUST00356,7,5,2474.34,5,4,3,543,Loyal Customers,0,2025-09-30,10,44,4,2,1,4,1,7,-0.38,1.0,22.4,Regular Engagement
CUST00357,42,1,513.15,4,1,1,411,Recent Customers,1,2025-09-30,9,53,4,1,2,8,1,2,-0.76,0.0,12.9,Onboarding & Nurture
CUST00358,101,2,1523.3600000000001,2,2,2,222,At Risk,1,2025-09-30,4,17,1,0,1,4,0,1,-0.5,0.0,19.1,Win-Back Campaign
CUST00359,3,8,6332.549999999999,5,5,5,555,Champions,0,2025-09-30,0,0,0,0,0,4,0,0,,,,Regular Engagement
CUST00360,2,6,8052.9800000000005,5,5,5,555,Champions,0,2025-09-30,1,6,0,0,0,0,0,0,,,,Regular Engagement
CUST00361,169,1,361.04,1,1,1,111,At Risk,1,2025-09-30,3,13,1,1,0,2,1,20,-1.0,0.0,26.9,Win-Back Campaign
CUST00362,23,4,2137.19,4,4,3,443,Loyal Customers,0,2025-09-30,12,66,2,1,1,3,0,7,-0.43,0.0,17.6,Regular Engagement
CUST00363,27,1,413.99,4,1,1,411,Recent Customers,0,2025-09-30,2,11,1,0,0,0,0,5,-0.78,0.0,22.5,Onboarding & Nurture
CUST00364,359,3,2049.88,1,3,3,133,Regular Customers,1,2025-09-30,0,0,0,0,0,0,0,60,-0.16999999999999998,0.0,11.899999999999999,Regular Engagement
CUST00365,158,1,1015.06,1,1,2,112,At Risk,1,2025-09-30,7,31,3,2,2,0,0,21,,,,Win-Back Campaign
CUST00366,92,4,5279.17,2,4,5,245,Loyal Customers,0,2025-09-30,2,6,1,0,0,0,0,26,-0.95,0.0,32.0,Engagement Recovery
CUST00367,212,1,884.81,1,1,2,112,At Risk,1,2025-09-30,1,3,0,0,0,5,1,33,,,,Win-Back Campaign
CUST00368,55,1,348.81,3,1,1,311,Regular Customers,1,2025-09-30,7,32,2,1,1,1,0,12,-0.3,0.0,16.3,Regular Engagement
CUST00369,71,3,2263.62,3,3,3,333,Regular Customers,1,2025-09-30,7,23,1,1,0,2,1,0,,,,Regular Engagement
CUST00370,172,1,452.14,1,1,1,111,At Risk,1,2025-09-30,8,25,1,0,1,5,1,29,,,,Win-Back Campaign
CUST00371,124,3,2631.54,2,3,4,234,Regular Customers,1,2025-09-30,4,15,1,0,1,0,0,10,0.16,0.0,1.9,Regular Engagement
CUST00372,56,1,431.11,3,1,1,311,Regular Customers,0,2025-09-30,2,11,1,1,0,0,0,18,0.32,0.0,12.6,Regular Engagement
CUST00373,73,2,1612.8899999999999,3,2,3,323,Regular Customers,1,2025-09-30,9,37,4,1,2,6,1,20,,,,Regular Engagement
CUST00374,219,2,795.8299999999999,1,2,2,122,At Risk,1,2025-09-30,0,0,0,0,0,6,3,44,-0.37,0.0,36.5,Win-Back Campaign
CUST00375,85,6,3564.29,3,5,4,354,Loyal Customers,1,2025-09-30,2,7,1,1,0,0,0,17,-0.26,0.0,39.3,Regular Engagement
CUST00376,45,8,5532.45,4,5,5,455,Champions,1,2025-09-30,5,25,1,1,1,1,0,12,,,,Critical Retention
CUST00377,80,4,2214.32,3,4,3,343,Loyal Customers,1,2025-09-30,10,41,3,3,0,7,0,16,,,,Regular Engagement
CUST00378,99,1,1622.32,2,1,3,213,At Risk,1,2025-09-30,4,10,2,0,1,1,0,1,,,,Win-Back Campaign
CUST00379,75,2,1029.97,3,2,2,322,Regular Customers,1,2025-09-30,2,11,1,0,1,0,0,4,,,,Regular Engagement
CUST00380,39,6,3460.9,4,5,4,454,Champions,0,2025-09-30,8,25,4,1,2,2,0,0,-0.86,0.0,10.8,Service Recovery
CUST00381,182,1,597.86,1,1,1,111,At Risk,1,2025-09-30,2,7,0,0,0,0,0,32,-1.0,1.0,34.5,Win-Back Campaign
